onset	duration	trial_type	response_time	trust_value	choice	cLow	cHigh
4.033910	2.243710	choice_computer	2.243710	0	low	0	8
16.589000	2.445070	choice_stranger	2.445070	2	low	2	4
23.344800	1.000000	outcome_stranger_recip	2.445070	2	low	2	4
29.376200	1.564760	choice_computer	1.564760	0	low	0	4
38.889800	2.109580	choice_stranger	2.109580	4	low	4	8
47.143100	1.000000	outcome_stranger_defect	2.109580	4	low	4	8
51.385600	2.170390	choice_stranger	2.170390	2	high	0	2
58.142900	1.000000	outcome_stranger_defect	2.170390	2	high	0	2
68.440200	2.101510	choice_stranger	2.101510	0	low	0	8
79.602600	2.046830	choice_friend	2.046830	2	high	0	2
86.381500	1.000000	outcome_friend_defect	2.046830	2	high	0	2
92.621600	2.150220	choice_stranger	2.150220	2	low	2	8
99.399800	1.000000	outcome_stranger_recip	2.150220	2	low	2	8
105.638000	2.206860	choice_stranger	2.206860	0	low	0	4
116.776000	2.425980	choice_friend	2.425980	8	high	4	8
122.057000	1.000000	outcome_friend_defect	2.425980	8	high	4	8
126.365000	2.878700	choice_friend	2.878700	8	high	4	8
131.638000	1.000000	outcome_friend_recip	2.878700	8	high	4	8
135.636000	2.366710	choice_computer	2.366710	2	low	2	8
140.905000	1.000000	outcome_computer_recip	2.366710	2	low	2	8
144.898000	2.297490	choice_computer	2.297490	0	low	0	2
154.149000	2.372300	choice_computer	2.372300	2	low	2	4
159.406000	1.000000	outcome_computer_defect	2.372300	2	low	2	4
165.416000	2.195930	choice_computer	2.195930	4	low	4	8
170.655000	1.000000	outcome_computer_defect	2.195930	4	low	4	8
175.085000	1.753100	choice_friend	1.753100	0	low	0	4
186.702000	2.008930	choice_friend	2.008930	4	high	2	4
193.472000	1.000000	outcome_friend_recip	2.008930	4	high	2	4
197.800000	2.019010	choice_friend	2.019010	8	high	2	8
203.081000	1.000000	outcome_friend_defect	2.019010	8	high	2	8
207.319000	1.975200	choice_stranger	1.975200	0	low	0	4
218.612000	2.206660	choice_computer	2.206660	8	high	0	8
225.381000	1.000000	outcome_computer_defect	2.206660	8	high	0	8
231.802000	2.339110	choice_friend	2.339110	8	high	2	8
240.055000	1.000000	outcome_friend_recip	2.339110	8	high	2	8
248.348000	3.000000	missed_trial	3.000000	n/a	n/a	0	8
259.837000	1.914720	choice_stranger	1.914720	8	high	4	8
266.605000	1.000000	outcome_stranger_recip	1.914720	8	high	4	8
277.022000	1.682140	choice_friend	1.682140	8	high	0	8
285.293000	1.000000	outcome_friend_defect	1.682140	8	high	0	8
289.533000	1.827040	choice_stranger	1.827040	2	low	2	4
297.810000	1.000000	outcome_stranger_defect	1.827040	2	low	2	4
306.186000	1.910360	choice_friend	1.910360	2	high	0	2
311.469000	1.000000	outcome_friend_recip	1.910360	2	high	0	2
317.805000	2.881090	choice_friend	2.881090	2	low	2	4
323.079000	1.000000	outcome_friend_defect	2.881090	2	low	2	4
327.095000	2.117590	choice_computer	2.117590	8	high	2	8
332.377000	1.000000	outcome_computer_defect	2.117590	8	high	2	8
340.364000	1.637660	choice_computer	1.637660	2	high	0	2
347.127000	1.000000	outcome_computer_defect	1.637660	2	high	0	2
353.161000	2.097310	choice_computer	2.097310	4	low	4	8
358.429000	1.000000	outcome_computer_recip	2.097310	4	low	4	8
362.864000	1.753150	choice_friend	1.753150	8	high	0	8
368.118000	1.000000	outcome_friend_recip	1.753150	8	high	0	8
372.351000	2.223850	choice_stranger	2.223850	2	low	2	8
377.631000	1.000000	outcome_stranger_defect	2.223850	2	low	2	8
385.646000	2.751450	choice_computer	2.751450	4	high	0	4
390.915000	1.000000	outcome_computer_defect	2.751450	4	high	0	4
395.128000	2.527660	choice_stranger	2.527660	0	low	0	2
410.759000	1.618180	choice_friend	1.618180	0	low	0	4
427.035000	1.978710	choice_computer	1.978710	2	low	2	4
432.312000	1.000000	outcome_computer_recip	1.978710	2	low	2	4
